"units1","units2","units3","num_layers","dropout1","activation","final_activation","optimizer","lr","batch_size","mae","rmse","mse"
128,64,16,3,0.2,"relu","relu","sgd",0.001,128,189259785721230496,190681234152634720,3.63593330579719e+34
256,64,16,3,0.2,"relu","relu","sgd",0.001,128,57045534956820135936,57859292934296543232,3.34769777885674e+39
64,128,16,3,0.2,"relu","relu","sgd",0.001,128,42955379256534,43342059867770.8,1.87853415358143e+27
128,128,16,3,0.2,"relu","relu","sgd",0.001,128,555928581362601920,563224747153534848,3.17222115806163e+35
256,128,16,3,0.2,"relu","relu","sgd",0.001,128,6413024366030.23,6507587649082.44,4.23486970104903e+25
64,32,32,3,0.2,"relu","relu","sgd",0.001,128,77515975375961.9,78753495109307.2,6.20211299193167e+27
128,32,32,3,0.2,"relu","relu","sgd",0.001,128,876633164021.023,889536353469.529,7.91274924143867e+23
256,32,32,3,0.2,"relu","relu","sgd",0.001,128,8298227404756865,8349517196089571,6.97144374077954e+31
64,64,32,3,0.2,"relu","relu","sgd",0.001,128,893781336567310080,904115681814518144,8.17425166102931e+35
128,64,32,3,0.2,"relu","relu","sgd",0.001,128,3.7950766621444e+22,3.83738221995441e+22,1.47255023020222e+45
256,64,32,3,0.2,"relu","relu","sgd",0.001,128,1.39764840911373e+20,1.40862878838522e+20,1.9842350634676e+40
64,128,32,3,0.2,"relu","relu","sgd",0.001,128,1.45030150512326e+24,1.47170343930474e+24,2.1659110132614e+48
128,128,32,3,0.2,"relu","relu","sgd",0.001,128,4.53205592213638e+28,4.57799537674123e+28,2.09580416694641e+57
256,128,32,3,0.2,"relu","relu","sgd",0.001,128,18938340431572184,19192995490832332,3.6837107591111e+32
64,32,64,3,0.2,"relu","relu","sgd",0.001,128,5837432441821.75,5894392577922.5,3.47438638626679e+25
128,32,64,3,0.2,"relu","relu","sgd",0.001,128,1.06639072475209e+21,1.07695380948596e+21,1.15982950776632e+42
256,32,64,3,0.2,"relu","relu","sgd",0.001,128,4.66945349869409e+24,4.73188208064826e+24,2.23907080251601e+49
64,64,64,3,0.2,"relu","relu","sgd",0.001,128,93277468992528192,93787168650198736,8.79603300342082e+33
128,64,64,3,0.2,"relu","relu","sgd",0.001,128,8386049244740698,8436808068676879,7.11797303876913e+31
256,64,64,3,0.2,"relu","relu","sgd",0.001,128,1.72512252358892e+27,1.74539115497985e+27,3.04639028388189e+54
64,128,64,3,0.2,"relu","relu","sgd",0.001,128,1515117338314504704,1525570730232779008,2.32736605294297e+36
128,128,64,3,0.2,"relu","relu","sgd",0.001,128,14804529185066407936,14920995710740453376,2.22636112999935e+38
256,128,64,3,0.2,"relu","relu","sgd",0.001,128,8.56413333486137e+20,8.66914425951427e+20,7.51540621922692e+41
64,32,16,3,0.3,"relu","relu","sgd",0.001,128,105573692864136,106551488893627,1.13532197854488e+28
128,32,16,3,0.3,"relu","relu","sgd",0.001,128,358132367294.72,361787176647.584,1.3088996118663e+23
256,32,16,3,0.3,"relu","relu","sgd",0.001,128,46078177349437382656,46482271482263724032,2.16060156215087e+39
64,64,16,3,0.3,"relu","relu","sgd",0.001,128,2.15299548475672e+23,2.18354179444456e+23,4.76785476808617e+46
128,64,16,3,0.3,"relu","relu","sgd",0.001,128,1657131055473444,1672575397829696,2.79750846142517e+30
256,64,16,3,0.3,"relu","relu","sgd",0.001,128,1.04976787455588e+20,1.06078277976335e+20,1.12526010584246e+40
64,128,16,3,0.3,"relu","relu","sgd",0.001,128,9.64183903945562e+25,9.71620810592542e+25,9.44046999576509e+51
128,128,16,3,0.3,"relu","relu","sgd",0.001,128,1.71970886956433e+26,1.73625099145918e+26,3.01456750534298e+52
256,128,16,3,0.3,"relu","relu","sgd",0.001,128,1.67759791301369e+24,1.70325129540813e+24,2.90106497530946e+48
64,32,32,3,0.3,"relu","relu","sgd",0.001,128,110369880115393680,111582614043656768,1.24506797568157e+34
128,32,32,3,0.3,"relu","relu","sgd",0.001,128,1.14443992468674e+21,1.15183453652625e+21,1.32672279953464e+42
256,32,32,3,0.3,"relu","relu","sgd",0.001,128,8947173603196987,9067240856195288,8.22148567442571e+31
64,64,32,3,0.3,"relu","relu","sgd",0.001,128,6457970698477031424,6486679930590692352,4.20770165219281e+37
128,64,32,3,0.3,"relu","relu","sgd",0.001,128,272148091000.902,276312495838.578,7.63485953565444e+22
256,64,32,3,0.3,"relu","relu","sgd",0.001,128,89061364106881941504,89620560792274878464,8.03184491672184e+39
64,128,32,3,0.3,"relu","relu","sgd",0.001,128,9.80942249661247e+21,9.86974042317661e+21,9.74117760208865e+43
128,128,32,3,0.3,"relu","relu","sgd",0.001,128,7.49075212481306e+26,7.60396232250692e+26,5.78202430021049e+53
256,128,32,3,0.3,"relu","relu","sgd",0.001,128,128729927343503984,130506989409746976,1.70320742847958e+34
64,32,64,3,0.3,"relu","relu","sgd",0.001,128,1.70278622812025e+20,1.72688350127648e+20,2.98212662698091e+40
128,32,64,3,0.3,"relu","relu","sgd",0.001,128,29791440768647228,30301867616936640,9.18203181074353e+32
256,32,64,3,0.3,"relu","relu","sgd",0.001,128,1.57294788733595e+20,1.58949032137224e+20,2.52647948173602e+40
64,64,64,3,0.3,"relu","relu","sgd",0.001,128,2.06662684397766e+22,2.07983546854293e+22,4.3257155762092e+44
128,64,64,3,0.3,"relu","relu","sgd",0.001,128,5.31080330784677e+31,5.38653659316935e+31,2.90147764695525e+63
256,64,64,3,0.3,"relu","relu","sgd",0.001,128,17107198354010925056,17287781677315145728,2.98867395322513e+38
64,128,64,3,0.3,"relu","relu","sgd",0.001,128,7896983437758399,8023744608027659,6.43804775348529e+31
128,128,64,3,0.3,"relu","relu","sgd",0.001,128,1.72390687874367e+23,1.74935439723999e+23,3.0602408071429e+46
256,128,64,3,0.3,"relu","relu","sgd",0.001,128,1.14292969711111e+28,1.15944144872633e+28,1.34430447302462e+56
64,32,16,3,0.2,"tanh","relu","sgd",0.001,128,72211.446969697,76307.729458093,5822869575.04951
128,32,16,3,0.2,"tanh","relu","sgd",0.001,128,31121.368844697,34209.0377584828,1170258264.3613
256,32,16,3,0.2,"tanh","relu","sgd",0.001,128,27801.6951941288,31293.9468509873,979311109.512416
64,64,16,3,0.2,"tanh","relu","sgd",0.001,128,43968.3299005682,47606.1614495999,2266346607.96537
128,64,16,3,0.2,"tanh","relu","sgd",0.001,128,20337.546948982,34694.1905599433,1203686858.60966
256,64,16,3,0.2,"tanh","relu","sgd",0.001,128,19553.2706853693,29479.338035263,869031370.997303
64,128,16,3,0.2,"tanh","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
128,128,16,3,0.2,"tanh","relu","sgd",0.001,128,196340.007102273,198415.553028472,39368731683.5942
256,128,16,3,0.2,"tanh","relu","sgd",0.001,128,31472.1483783144,34555.6479478729,1194092805.09733
64,32,32,3,0.2,"tanh","relu","sgd",0.001,128,56844.3825757576,61147.3253566752,3738995398.27509
128,32,32,3,0.2,"tanh","relu","sgd",0.001,128,21488.6444720644,28624.4458335215,819358899.276205
256,32,32,3,0.2,"tanh","relu","sgd",0.001,128,112655.410511364,115871.783153579,13426270131.1901
64,64,32,3,0.2,"tanh","relu","sgd",0.001,128,19098.5743149266,32953.8192447005,1085954202.8124
